ID,CA,Blue,Green,Red,NIR2,NIR1,SWIR1,SWIR2
3199,0.022989442571997643,0.05095244571566582,0.0997660905122757,0.09469093382358551,0.308352530002594,0.308352530002594,0.26875340938568115,0.17254997789859772
3200,0.010289294645190239,0.023035865277051926,0.05617419257760048,0.052799638360738754,0.3160523772239685,0.3160523772239685,0.18080466985702515,0.09612741321325302
3201,0.02135281078517437,0.041178375482559204,0.06834984570741653,0.060596875846385956,0.322387158870697,0.322387158870697,0.17630310356616974,0.09800036251544952
3202,0.0176406092941761,0.03452848643064499,0.07749360054731369,0.04819116368889809,0.5637414455413818,0.5637414455413818,0.1640627086162567,0.062382906675338745
3203,0.0571514293551445,0.08652883768081665,0.1302570402622223,0.14391262829303741,0.2072901874780655,0.2072901874780655,0.19299781322479248,0.15880659222602844
3204,0.019533297047019005,0.030758680775761604,0.05832958593964577,0.0631527379155159,0.23736543953418732,0.23736543953418732,0.16649509966373444,0.08117517083883286
3205,0.01808670163154602,0.033086132258176804,0.05675366520881653,0.05626857280731201,0.1891651153564453,0.1891651153564453,0.13309717178344727,0.07852662354707718
3206,0.033074017614126205,0.045931536704301834,0.07110247015953064,0.0725567415356636,0.2459336221218109,0.2459336221218109,0.18474440276622772,0.10348623245954514
3207,0.013008846901357174,0.026550954207777977,0.046966902911663055,0.05972372740507126,0.13940498232841492,0.13940498232841492,0.1435627043247223,0.09637416899204254
3208,0.029234442859888077,0.05004207789897919,0.09545006603002548,0.08424194902181625,0.37995445728302,0.37995445728302,0.28386038541793823,0.14429856836795807
3209,0.01534437108784914,0.029560931026935577,0.0654069259762764,0.06903427839279175,0.29798293113708496,0.29798293113708496,0.18134483695030212,0.08807826042175293
3210,0.08008267730474472,0.09685726463794708,0.13242962956428528,0.13732808828353882,0.2770511507987976,0.2770511507987976,0.23248426616191864,0.1784392148256302
3211,0.007909576408565044,0.02372659742832184,0.051587238907814026,0.046117156744003296,0.24196229875087738,0.24196229875087738,0.16804632544517517,0.1004975289106369
3212,0.07021688669919968,0.08823947608470917,0.12808272242546082,0.16707390546798706,0.22208523750305176,0.22208523750305176,0.3183903992176056,0.2619355320930481
3213,0.042043767869472504,0.08582206815481186,0.13617368042469025,0.13202835619449615,0.23652517795562744,0.23652517795562744,0.15986251831054688,0.10847040265798569
3214,0.019298693165183067,0.03423583135008812,0.05250868946313858,0.03719194233417511,0.30991241335868835,0.30991241335868835,0.1278822273015976,0.0453055202960968
3215,0.03495850786566734,0.05320077762007713,0.08767138421535492,0.10938802361488342,0.21656909584999084,0.21656909584999084,0.22764450311660767,0.1725868433713913
3216,0.023797767236828804,0.04663868993520737,0.10321982204914093,0.13243630528450012,0.3384484648704529,0.3384484648704529,0.2809884548187256,0.20058129727840424
3217,0.017097381874918938,0.03792116418480873,0.07716191560029984,0.08516866713762283,0.31003814935684204,0.31003814935684204,0.2229917049407959,0.12415912002325058
3218,0.03200310096144676,0.05893045663833618,0.10579396784305573,0.14475612342357635,0.2827136814594269,0.2827136814594269,0.3545423448085785,0.2909777760505676
3219,0.10706648230552673,0.13844825327396393,0.20991156995296478,0.272340327501297,0.37336525321006775,0.37336525321006775,0.40878865122795105,0.32593828439712524
3220,0.01888246089220047,0.043673645704984665,0.07836135476827621,0.07418818771839142,0.2876773476600647,0.2876773476600647,0.18131189048290253,0.09111765772104263
3221,0.04127047583460808,0.06178449094295502,0.10772877186536789,0.1311759203672409,0.21206431090831757,0.21206431090831757,0.19826894998550415,0.16434776782989502
3222,0.04261430725455284,0.05364556238055229,0.07223626971244812,0.0713755264878273,0.1657666563987732,0.1657666563987732,0.16046111285686493,0.1250913441181183
3223,0.023529130965471268,0.04134737700223923,0.07135382294654846,0.07933369278907776,0.17721520364284515,0.17721520364284515,0.1807623654603958,0.13987548649311066
3224,0.09231045097112656,0.11731071025133133,0.20017537474632263,0.3102942407131195,0.4013553857803345,0.4013553857803345,0.5480183362960815,0.4990755617618561
3225,0.03668396919965744,0.05200040712952614,0.07127407938241959,0.0861813873052597,0.1591777354478836,0.1591777354478836,0.18446391820907593,0.1494012475013733
3226,0.05455200374126434,0.07403450459241867,0.10533026605844498,0.13609585165977478,0.14940865337848663,0.14940865337848663,0.15160611271858215,0.14388339221477509
3227,0.035457413643598557,0.052781764417886734,0.09151921421289444,0.102138452231884,0.20242752134799957,0.20242752134799957,0.2178049087524414,0.16227257251739502
3228,0.05325154960155487,0.066340371966362,0.07814207673072815,0.08328313380479813,0.11868560314178467,0.11868560314178467,0.12064521014690399,0.1043192446231842
3229,0.01087976898998022,0.037101853638887405,0.08222940564155579,0.07895053923130035,0.3004811704158783,0.3004811704158783,0.20029060542583466,0.13065382838249207
3230,0.02387356385588646,0.039664145559072495,0.05606544017791748,0.06891900300979614,0.16970252990722656,0.16970252990722656,0.22127272188663483,0.13470827043056488
3231,0.15614882111549377,0.1387125700712204,0.08552254736423492,0.0520525798201561,0.025699613615870476,0.025699613615870476,0.009050724096596241,0.0077385492622852325
3232,0.020199792459607124,0.047728560864925385,0.08680962026119232,0.10720422863960266,0.19460700452327728,0.19460700452327728,0.1664041131734848,0.1357075423002243
3233,0.04203671216964722,0.06721888482570648,0.10664202272891998,0.12666752934455872,0.2732555866241455,0.2732555866241455,0.2811834514141083,0.20854440331459045
3234,0.02376309409737587,0.037448737770318985,0.06184801459312439,0.045430444180965424,0.3294636011123657,0.3294636011123657,0.1501232236623764,0.060006000101566315
3235,0.026062212884426117,0.04458988085389137,0.06900576502084732,0.07089145481586456,0.19201813638210297,0.19201813638210297,0.1775689423084259,0.10300201177597046
3236,0.09160934388637543,0.1284041404724121,0.22418732941150665,0.31386154890060425,0.4251439571380615,0.4251439571380615,0.49319037795066833,0.36545732617378235
3237,0.04891816899180412,0.07357131689786911,0.11163422465324402,0.14115528762340546,0.24821488559246063,0.24821488559246063,0.36309605836868286,0.2761443555355072
3238,0.06702511012554169,0.0920872911810875,0.12743185460567474,0.13414491713047028,0.29563266038894653,0.29563266038894653,0.2996855676174164,0.23468933999538422
3239,0.07345347851514816,0.10140447318553925,0.150325745344162,0.1821630448102951,0.22098740935325623,0.22098740935325623,0.1651672124862671,0.13707458972930908
3240,0.12439312040805817,0.1445189267396927,0.17300516366958618,0.1814587563276291,0.3729598820209503,0.3729598820209503,0.32297664880752563,0.2281353622674942
3241,0.15414631366729736,0.18865640461444855,0.312816321849823,0.43192988634109497,0.5083606243133545,0.5083606243133545,0.5961264371871948,0.5495647192001343
3242,0.04356830194592476,0.06455763429403305,0.10211789608001709,0.12940135598182678,0.20875002443790436,0.20875002443790436,0.254940390586853,0.21111269295215607
3243,0.019808189943432808,0.038351837545633316,0.08098616451025009,0.07715009152889252,0.39600488543510437,0.39600488543510437,0.2652650773525238,0.15404143929481506
3244,0.11339965462684631,0.10599668323993683,0.10123341530561447,0.08566214144229889,0.030893076211214066,0.030893076211214066,0.01570207253098488,0.008456873707473278
3245,0.030784932896494865,0.05077798292040825,0.07580535113811493,0.07672212272882462,0.1973399668931961,0.1973399668931961,0.15866343677043915,0.09541349112987518
3246,0.031453415751457214,0.049647003412246704,0.08330081403255463,0.09350018948316574,0.27872171998023987,0.27872171998023987,0.22850914299488068,0.14396817982196808
3247,0.07000533491373062,0.0919370949268341,0.13024906814098358,0.08284075558185577,0.5961952805519104,0.5961952805519104,0.24335508048534393,0.11012596637010574
3248,0.038403697311878204,0.057430803775787354,0.09753482788801193,0.14884045720100403,0.2229081690311432,0.2229081690311432,0.3173947036266327,0.2670871317386627
3249,0.01709412969648838,0.03965368866920471,0.07574443519115448,0.07606713473796844,0.25725191831588745,0.25725191831588745,0.18302513659000397,0.11098702251911163
3250,0.04140324890613556,0.059956468641757965,0.097948357462883,0.08593371510505676,0.4377877712249756,0.4377877712249756,0.2638634741306305,0.1350320279598236
3251,0.027687061578035355,0.045830968767404556,0.07591430097818375,0.09549471735954285,0.1957436501979828,0.1957436501979828,0.23263122141361237,0.17831909656524658
